id,tipo,numero,anio,fecha,titulo,len_contenido,chars_texto,paginas,pdf_local,inicio
8595,judicial,GR-06-00005-2020,2022,2022-12-30,RIT GR-06-00005-2020 - Compañía Minera Zaldívar Ltda con SII,337065,337065,88,pdfs/judicial/2022/judicial_2022_RIT_GR-06-00005-2020_id17703.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 17703
Tipo Codigo: RIT
Codigo/Rol: GR-06-00005-2020
Fecha: 2022-12-30
Instancia: Tribunal Tributario y Aduanero de la Región de Coquimbo
Tipo de pronunciamiento: Sentencia
Partes: Compañía Minera Zaldívar Ltda con SII
RUC: 20-9-0000218-2
Resultado: Sin dato
Decis"
302,circular,46,2015,2015-06-11,Circular N° 46 del 11 de Junio del 2015,335053,335053,85,pdfs/circular/2015/circular_2015_0046.pdf,"Dejada sin efecto
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 46.- 
41.2015 ID 
07.2015 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 11 DE JUNIO DE 2015 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780 de 2014, a los 
artículos 41 A, 41 B, 41 C y 4"
278,circular,70,2015,2015-07-23,Circular N° 70 del 23 de Julio del 2015,330634,330634,78,pdfs/circular/2015/circular_2015_0070.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 70.- 
43-2015 ID 
10-2015 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 23 de julio de 2015.- 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780 a los N°s 5, 
6 y 8 del artículo 17, al artículo 18 y a los"
602,circular,62,2020,2020-09-24,Circular N° 62 del 24 de Septiembre del 2020,327166,327166,89,pdfs/circular/2020/circular_2020_0062.pdf,"DEPARTAMENTO EMISOR 
SUBDIRECCIÓN NORMATIVA 
IMPUESTOS DIRECTOS 
CIRCULAR N° 62 
25.2020 CIRC.SN 
10.2020 CIRC.ID 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 24 DE SEPTIEMBRE DE 2020 
MATERIA: Instruye sobre los nuevos regímenes 
tributarios incorporados por la Ley N° 21.210, para 
la micro"
375,circular,44,2016,2016-07-12,Circular N° 44 del 12 de Julio del 2016,315745,315745,75,pdfs/circular/2016/circular_2016_0044.pdf,"1 
DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 44.- 
19-2016 ID 
09-2016 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 12 de julio de 2016.- 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780 y la Ley N° 
20.899 a los N°s 5, 6 y 8 del artículo 17, al "
10191,circular,77,1997,1997-12-23,"Circular Nº 77, del 23 de Diciembre de 1997.",311472,311472,109,pdfs/circular/1997/circular_historica_1997_circu77.pdf,"Circular Nº 77, del 23 de Diciembre de 1997.

CIRCULAR Nº 77, DEL 23 DE DICIEMBRE DE 1997
MATERIA: REFUNDE Y ACTUALIZA INSTRUCCIONES SOBRE EMISION DE 
CERTIFICADOS Y DECLARACIONES JURADAS QUE DEBEN PRESENTAR LOS 
CONTRIBUYENTES AL SERVICIO
¿Qué medio debe utilizar para presentar su Declaración Jurad"
8567,judicial,GR-15-00084-2021,2022,2022-11-07,RIT GR-15-00084-2021 - SQM Salar S.A. con SII,310155,310155,83,pdfs/judicial/2022/judicial_2022_RIT_GR-15-00084-2021_id17600.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 17600
Tipo Codigo: RIT
Codigo/Rol: GR-15-00084-2021
Fecha: 2022-11-07
Instancia: Primer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: SQM Salar S.A. con SII
RUC: 21-9-0000504-6
Resultado: Sin dato
Decision: S"
5765,judicial,GR-02-00055-2012,2013,2013-03-06,RIT GR-02-00055-2012 - Silvana Selina del Carmen Mazuela Gutiérrez E.I.R.L.,309816,309816,163,pdfs/judicial/2013/judicial_2013_RIT_GR-02-00055-2012_id239.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 239
Tipo Codigo: RIT
Codigo/Rol: GR-02-00055-2012
Fecha: 2013-03-06
Instancia: Tribunal Tributario y Aduanero de la Región de Tarapacá
Tipo de pronunciamiento: Sentencia
Partes: Silvana Selina del Carmen Mazuela Gutiérrez E.I.R.L.
RUC: Sin dato
Resultado: Sin dat"
6466,judicial,DESCONOCIDO 3575,2013,2013-03-06,RIT DESCONOCIDO 3575,307569,307569,163,pdfs/judicial/2013/judicial_2013_RIT_DESCONOCIDO_3575_id2711.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 2711
Tipo Codigo: RIT
Codigo/Rol: DESCONOCIDO 3575
Fecha: 2013-03-06
Instancia: Tribunal Tributario y Aduanero de la Región de Tarapacá
Tipo de pronunciamiento: Sentencia
Partes: Sin dato
RUC: Sin dato
Resultado: Sin dato
Decision: Sin dato
Fuente SII: https://ww"
6208,judicial,DESCONOCIDO 3574,2013,2013-03-18,RIT DESCONOCIDO 3574,307292,307292,163,pdfs/judicial/2013/judicial_2013_RIT_DESCONOCIDO_3574_id1767.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 1767
Tipo Codigo: RIT
Codigo/Rol: DESCONOCIDO 3574
Fecha: 2013-03-18
Instancia: Tribunal Tributario y Aduanero de la Región del Biobío
Tipo de pronunciamiento: Sentencia
Partes: Sin dato
RUC: Sin dato
Resultado: Sin dato
Decision: Sin dato
Fuente SII: https://www"
371,circular,48,2016,2016-07-12,Circular N° 48 del 12 de Julio del 2016,306736,306736,64,pdfs/circular/2016/circular_2016_0048.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS
 1875 
CIRCULAR N° 48.- 
18.2016 ID 
08.2016 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 12 de julio de 2016.- 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780 de 2014 y Ley N° 
20.899 de 2016 a los artículos 41 A, 41 B, y "
2312,resolucion,65,2017,2017-01-01,SUBDIRECCIÓN DE GESTIÓN ESTRATÉGICA Y,299945,299945,132,pdfs/resolucion/2017/resolucion_2017_0065.pdf,"SUBDIRECCIÓN DE GESTIÓN ESTRATÉGICA Y 
ESTUDIOS TRIBUTARIOS 
 
MATERIA: 
Aprueba 
convenios 
de 
colaboración. 
SANTIAGO, 18 DE JULIO 2017 
 
Hoy se ha resuelto lo que sigue: 
 
RESOLUCIÓN EX. SII N°65.-/ 
 
VISTOS: Lo dispuesto en los artículos 1° y 7° 
letras a), c) y o) de la Ley Orgánica del Ser"
281,circular,67,2015,2015-07-23,Circular N° 67 del 23 de Julio del 2015,297933,297933,75,pdfs/circular/2015/circular_2015_0067.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 67.- 
66-2015 I.D. 
15-2015 S.N. 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 23 de julio de 2015.- 
MATERIA: Instruye sobre las modificaciones 
incorporadas por la Ley N° 20.780 a la Ley sobre 
Impuesto a la Renta y demás normas l"
8983,judicial,6.873-2014,2025,2025-03-28,RIT 6.873-2014 - SII con Marcos Castro Sanguinetti y otros,291117,291117,154,pdfs/judicial/2025/judicial_2025_RIT_6.873-2014_id21277.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 21277
Tipo Codigo: RIT
Codigo/Rol: 6.873-2014
Fecha: 2025-03-28
Instancia: 8° Juzgado de Garantía de Santiago
Tipo de pronunciamiento: Sentencia
Partes: SII con Marcos Castro Sanguinetti y otros
RUC: 1400637392-6
Resultado: Sin dato
Decision: Sin dato
Fuente SII:"
8452,judicial,GR-15-00069-2018,2021,2021-08-06,RIT GR-15-00069-2018 - Import y Export de Manofacturas Yaris Anni SpA con SII,289976,289976,82,pdfs/judicial/2021/judicial_2021_RIT_GR-15-00069-2018_id17061.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 17061
Tipo Codigo: RIT
Codigo/Rol: GR-15-00069-2018
Fecha: 2021-08-06
Instancia: Primer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: Import y Export de Manofacturas Yaris Anni SpA con SII
RUC: 18-9-0000627-2"
7005,judicial,GR-11-00006-2012,2012,2012-06-21,RIT GR-11-00006-2012 - Sociedad de Inversiones San Clemente Limitada,288755,288755,83,pdfs/judicial/2012/judicial_2012_RIT_GR-11-00006-2012_id4809.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 4809
Tipo Codigo: RIT
Codigo/Rol: GR-11-00006-2012
Fecha: 2012-06-21
Instancia: Tribunal Tributario y Aduanero de la Región de Los Ríos
Tipo de pronunciamiento: Sentencia
Partes: Sociedad de Inversiones San Clemente Limitada
RUC: Sin dato
Resultado: Sin dato
Deci"
282,circular,66,2015,2015-07-23,Circular N° 66 del 23 de Julio del 2015,285183,285183,70,pdfs/circular/2015/circular_2015_0066.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 66.- 
49-2015 I.D. 
13-2015 S.N. 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 23 de julio de 2015.- 
MATERIA: Instruye sobre las modificaciones 
incorporadas por la Ley N° 20.780 a la Ley sobre 
Impuesto a la Renta y demás normas l"
8358,judicial,GR-15-00149-2017,2021,2021-05-28,RIT GR-15-00149-2017 - Diversey Industrial y Comercial de Chile Limitada con SII,276366,276366,76,pdfs/judicial/2021/judicial_2021_RIT_GR-15-00149-2017_id16934.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 16934
Tipo Codigo: RIT
Codigo/Rol: GR-15-00149-2017
Fecha: 2021-05-28
Instancia: Primer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: Diversey Industrial y Comercial de Chile Limitada con SII
RUC: 17-9-000148"
10261,circular,5,1997,1997-01-20,"Circular Nº 5, del 20 de Enero de 1997",269082,269082,112,pdfs/circular/1997/circular_historica_1997_circu5.pdf,"Circular Nº 5, del 20 de Enero de 1997

CIRCULAR N° 5, DEL 20 DE ENERO DE 1997 
MATERIA: 
REFUNDE 
Y 
ACTUALIZA 
INSTRUCCIONES 
SOBRE 
EMISION 
DE 
CERTIFICADOS Y DECLARACIONES JURADAS QUE DEBEN PRESENTAR LOS 
CONTRIBUYENTES AL SERVICIO 
DEPARTAMENTO EMISOR: SUBDIRECCION DE FISCALIZACION PLANIFICACI"
8875,judicial,GR-19-00015-2019,2021,2021-02-06,RIT GR-19-00015-2019 - Inversiones y Rentas Eurosuper Limitada con SII,257803,257803,69,pdfs/judicial/2021/judicial_2021_RIT_GR-19-00015-2019_id20326.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 20326
Tipo Codigo: RIT
Codigo/Rol: GR-19-00015-2019
Fecha: 2021-02-06
Instancia: Tribunal Tributario y Aduanero de la Región del Libertador General Bernardo O`Higgins
Tipo de pronunciamiento: Sentencia
Partes: Inversiones y Rentas Eurosuper Limitada con SII
RUC: "
7020,judicial,GR-18-00018-2015,2015,2015-11-27,RIT GR-18-00018-2015,247752,247752,67,pdfs/judicial/2015/judicial_2015_RIT_GR-18-00018-2015_id4858.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 4858
Tipo Codigo: RIT
Codigo/Rol: GR-18-00018-2015
Fecha: 2015-11-27
Instancia: Tribunal Tributario y Aduanero de la Región de Coquimbo
Tipo de pronunciamiento: Sentencia
Partes: Sin dato
RUC: Sin dato
Resultado: Sin dato
Decision: Sin dato
Fuente SII: https://ww"
9474,circular,25,2008,2008-01-01,Circular Nº 25 del 25 de Abril del 2008,246068,246068,65,pdfs/circular/2008/circular_historica_2008_circu25.pdf,"Circular Nº 25 del 25 de Abril del 2008

CIRCULAR N° 25 DEL 25 DE ABRIL DEL 2008 
MATERIA: INSTRUCCIONES SOBRE MODIFICACIONES INTRODUCIDAS A LOS ARTÍCULOS 41A, 
41B, 41C, 41D, 69 N° 3 Y 84 DE LA LEY SOBRE IMPUESTO A LA RENTA POR LA LEY N° 20.171, DE 
2007 Y OTRAS NORMAS RELATIVAS A LA DOBLE TRIBUTAC"
10053,circular,70,1999,1999-12-16,Word,244492,244492,48,pdfs/circular/1999/circular_historica_1999_circu70_html.pdf,"Word

﻿CIRCULAR N° 70 DEL 16 DE DICIEMBRE DE 1999 MATERIA: REFUNDE Y ACTUALIZA INSTRUCCIONES SOBRE EMISIÓN DE CERTIFICADOS Y DECLARACIONES JURADAS QUE DEBEN PRESENTAR LOS CONTRIBUYENTES AL SERVICIO. DECLARACIONES JURADAS POR INTERNET El Servicio de Impuestos Internos, con el objetivo de facilitar dí"
8071,judicial,GR-15-00096-2019,2020,2020-10-28,RIT GR-15-00096-2019 - Inbet S.A. con SII,244020,244020,66,pdfs/judicial/2020/judicial_2020_RIT_GR-15-00096-2019_id16314.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 16314
Tipo Codigo: RIT
Codigo/Rol: GR-15-00096-2019
Fecha: 2020-10-28
Instancia: Primer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: Inbet S.A. con SII
RUC: 19-9-0000660-0
Resultado: Sin dato
Decision: Sin d"
8120,judicial,GR-15-00045-2017,2020,2020-06-17,RIT GR-15-00045-2017 - SERVICIOS INDUSTRIALES GVL COMAO SpA con SII,243849,243849,72,pdfs/judicial/2020/judicial_2020_RIT_GR-15-00045-2017_id16386.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 16386
Tipo Codigo: RIT
Codigo/Rol: GR-15-00045-2017
Fecha: 2020-06-17
Instancia: Primer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: SERVICIOS INDUSTRIALES GVL COMAO SpA con SII
RUC: 17-9-0000440-0
Resultado"
8839,judicial,GR-17-00303-2016,2023,2023-08-29,RIT GR-17-00303-2016 - Estudio Carey Limitada con SII,241823,241823,70,pdfs/judicial/2023/judicial_2023_RIT_GR-17-00303-2016_id19680.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 19680
Tipo Codigo: RIT
Codigo/Rol: GR-17-00303-2016
Fecha: 2023-08-29
Instancia: Tercer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: Estudio Carey Limitada con SII
RUC: 16-9-0001566-K
Resultado: Sin dato
Dec"
8721,judicial,GR-09-00012-2020,2023,2023-10-31,RIT GR-09-00012-2020 - MARINOVIC SOLO DE ZALDIVAR Y OTROS CON SII,241443,241443,76,pdfs/judicial/2023/judicial_2023_RIT_GR-09-00012-2020_id18382.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 18382
Tipo Codigo: RIT
Codigo/Rol: GR-09-00012-2020
Fecha: 2023-10-31
Instancia: Tribunal Tributario y Aduanero de la Región de Magallanes y la Antártica Chilena
Tipo de pronunciamiento: Sentencia
Partes: MARINOVIC SOLO DE ZALDIVAR Y OTROS CON SII
RUC: 20-9-00005"
352,circular,67,2016,2016-12-07,Circular N° 67 del 07 de Diciembre del 2016,239496,239496,59,pdfs/circular/2016/circular_2016_0067.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 67 
03.2014 ID 
03.2014 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 07 de diciembre de 2016 
MATERIA: 
Instruye 
sobre 
el 
régimen 
de 
tributación 
que 
afecta 
a 
los 
fondos 
administrados por administradoras de fondos de 
terc"
5946,judicial,GR-19-00010-2014,2016,2016-01-19,RIT GR-19-00010-2014 - Comercializadora Rancol,238974,238974,68,pdfs/judicial/2016/judicial_2016_RIT_GR-19-00010-2014_id892.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 892
Tipo Codigo: RIT
Codigo/Rol: GR-19-00010-2014
Fecha: 2016-01-19
Instancia: Tribunal Tributario y Aduanero de la Región del Libertador General Bernardo O`Higgins
Tipo de pronunciamiento: Sentencia
Partes: Comercializadora Rancol
RUC: Sin dato
Resultado: Sin da"
8454,judicial,GR-15-00097-2018,2021,2021-04-26,RIT GR-15-00097-2018 - Azul Azul S.A. con SII,237446,237446,68,pdfs/judicial/2021/judicial_2021_RIT_GR-15-00097-2018_id17063.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 17063
Tipo Codigo: RIT
Codigo/Rol: GR-15-00097-2018
Fecha: 2021-04-26
Instancia: Primer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: Azul Azul S.A. con SII
RUC: 18-9-0000813-5
Resultado: Sin dato
Decision: S"
724,circular,12,2021,2021-02-17,Circular N° 12 del 17 de Febrero del 2021,235818,235818,46,pdfs/circular/2021/circular_2021_0012.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Jurídica 
Departamento de Asesoría Jurídica 
CIRCULAR Nº 12.- 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 17 DE FEBRERO DE 2021 
MATERIA: Imparte instrucciones sobre derechos de 
los contribuyentes, comparecencia, notificaciones, 
procedimientos administra"
8341,judicial,GR-12-00013-2019,2020,2020-12-29,RIT GR-12-00013-2019 - Salmones de Chile Alimentos SpA con SII,233272,233272,69,pdfs/judicial/2020/judicial_2020_RIT_GR-12-00013-2019_id16888.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 16888
Tipo Codigo: RIT
Codigo/Rol: GR-12-00013-2019
Fecha: 2020-12-29
Instancia: Tribunal Tributario y Aduanero de la Región de Los Lagos
Tipo de pronunciamiento: Sentencia
Partes: Salmones de Chile Alimentos SpA con SII
RUC: 19-9-0000427-6
Resultado: Sin dato
De"
8971,judicial,GR - 18 - 00188-2016,2025,2025-03-20,RIT GR - 18 - 00188-2016 - Gabriel Ossandón Valdés con SII,232167,232167,63,pdfs/judicial/2025/judicial_2025_RIT_GR_-_18_-_00188-2016_id21259.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 21259
Tipo Codigo: RIT
Codigo/Rol: GR - 18 - 00188-2016
Fecha: 2025-03-20
Instancia: Cuarto Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: Gabriel Ossandón Valdés con SII
RUC: 6-9-0001508-2
Resultado: Sin dato"
376,circular,43,2016,2016-07-11,Circular N° 43 del 11 de Julio del 2016,232087,232087,62,pdfs/circular/2016/circular_2016_0043.pdf,"DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
 1875 
CIRCULAR N° 43.- 
20.2016 ID 
10.2016 SN 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 11 de julio de 2016.- 
MATERIA: Instruye sobre las modificaciones 
efectuadas por la Ley N° 20.780, modificada por 
la Ley N° 20.899, al régimen tributario para "
8110,judicial,GR-02-00021-2019,2020,2020-06-16,RIT GR-02-00021-2019 - TIERRA DE CAMPEONES S.A.D.P. con SII,230117,230117,82,pdfs/judicial/2020/judicial_2020_RIT_GR-02-00021-2019_id16375.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 16375
Tipo Codigo: RIT
Codigo/Rol: GR-02-00021-2019
Fecha: 2020-06-16
Instancia: Tribunal Tributario y Aduanero de la Región de Tarapacá
Tipo de pronunciamiento: Sentencia
Partes: TIERRA DE CAMPEONES S.A.D.P. con SII
RUC: 19-9-0000651-1
Resultado: Sin dato
Decisi"
8910,judicial,GR-17-00032-2017,2024,2024-10-30,RIT GR-17-00032-2017 - SQM SALAR S.A. con SII,230015,230015,64,pdfs/judicial/2024/judicial_2024_RIT_GR-17-00032-2017_id20544.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 20544
Tipo Codigo: RIT
Codigo/Rol: GR-17-00032-2017
Fecha: 2024-10-30
Instancia: Tercer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: SQM SALAR S.A. con SII
RUC: GR-17-00032-2017
Resultado: Sin dato
Decision:"
8654,judicial,231-2022,2023,2023-05-02,ROL 231-2022 - AGUILERA GODOY JUAN CARLOS PATRICIO Y OTROS,229556,229556,74,pdfs/judicial/2023/judicial_2023_ROL_231-2022_id17904.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 17904
Tipo Codigo: ROL
Codigo/Rol: 231-2022
Fecha: 2023-05-02
Instancia: Tribunal de Juicio Oral en lo Penal de La Serena
Tipo de pronunciamiento: Sentencia
Partes: AGUILERA GODOY JUAN CARLOS PATRICIO Y OTROS
RUC: 1.801.032.791-8
Resultado: Sin dato
Decision: Sin"
7705,judicial,GR-15-00074-2015,2019,2019-07-31,RIT GR-15-00074-2015 - ATACAMA CHEMICAL S.A. con SII,229043,229043,5,pdfs/judicial/2019/judicial_2019_RIT_GR-15-00074-2015_id15190.pdf,"JURISPRUDENCIA JUDICIAL SII

ID SII: 15190
Tipo Codigo: RIT
Codigo/Rol: GR-15-00074-2015
Fecha: 2019-07-31
Instancia: Primer Tribunal Tributario y Aduanero de la Región Metropolitana
Tipo de pronunciamiento: Sentencia
Partes: ATACAMA CHEMICAL S.A. con SII
RUC: 14-9-0000831-4
Resultado: Sin dato
Deci"
